,email_id,entity,type
1789,318,GPP,ALLCAPS
1790,319,Julien,PER
1791,319,Jouni,PER
1792,319,AFs,ORG
1793,319,Internet,ORG
1794,319,IMS,ORG
1795,319,NAT,ALLCAPS
1796,319,PDN,ALLCAPS
1797,319,PCC,ALLCAPS
1798,320,Jouni,PER
1799,320,Cameron,PER
1800,320,one,PER
1801,320,UE,ALLCAPS
1802,320,ALG,ALLCAPS
1803,320,AFTR,ALLCAPS
1804,320,IP,ALLCAPS
1805,320,RFCRFC,ALLCAPS
1806,320,APN,ALLCAPS
1807,321,Cameron,PER
1808,321,oses,PER
1809,322,Hi Jari,PER
1810,323,Jouni,PER
1811,323,UE,ALLCAPS
1812,323,EPS,ALLCAPS
1813,323,PDN,ALLCAPS
1814,323,NAT,ALLCAPS
1815,323,RFC,ALLCAPS
1816,323,APN,ALLCAPS
1817,323,APNPDN,ALLCAPS
1818,323,EPC,ORG
1819,323,OSes,ORG
1820,324,Jouni,PER
1821,324,UE,ALLCAPS
1822,324,EPS,ALLCAPS
1823,324,PDN,ALLCAPS
1824,324,NAT,ALLCAPS
1825,324,RFC,ALLCAPS
1826,324,APN,ALLCAPS
1827,324,APNPDN,ALLCAPS
1828,324,EPC,ORG
1829,324,OSes,ORG
1830,325,Delegates,PER
1831,325,secretary,PER
1832,325,Jackie,PER
1833,325,San Francisco,LOC
1834,325,Nikko Ballroom,LOC
1835,325,floor,LOC
1836,325,the Nikko San Francisco Hotel,LOC
1837,325,the Vista Room at the Hilton San Francisco The Vista Room,LOC
1838,325,Vista level of Tower,LOC
1839,325,Continental,ORG
1840,325,China Mobile,ORG
1841,325,ETSI,ORG
1842,325,WLAN,ALLCAPS
1843,326,TMobile USA,ORG
1844,326,San Francisco,LOC
1845,326,Cameron Byrne,PER
1846,326,PDP,ALLCAPS
1847,327,the,PER
1848,327,SA,ORG
1849,330,Fred,PER
1850,330,Dave Thaler,PER
1851,330,behavejabberietforg,PER
1852,330,Spencer,PER
1853,330,Fred Baker,PER
1854,330,Bertenyi,PER
1855,330,Frederick Baker messengerwebexcom,PER
1856,330,Frederick Baker,PER
1857,330,Balazs NSN HUBudapest,ORG
1858,330,Cc gvietforg,ORG
1859,330,messengerwebexcom,ORG
1860,330,San Francisco,LOC
1861,330,AM,ALLCAPS
1862,330,PM,ALLCAPS
1863,330,PST,ALLCAPS
1864,330,GPPIETF,ALLCAPS
1865,331,behavejabberietforgmailtobehavejabberietforg,PER
1866,331,Behave chairs,PER
1867,331,IETFGPP,ORG
1868,332,IETF,ORG
1869,333,Vista Room at the Hilton San Francisco The Vista Room,LOC
1870,333,Vista level,LOC
1871,333,Tower Hui Hui Deng denghuigmailcom,LOC
1872,333,denghuigmailcom,DIG
1873,334,Fred,PER
1874,334,Spencer,PER
1875,334,Fred Baker,PER
1876,334,Bertenyi,PER
1877,334,Frederick Baker messengerwebexcom,PER
1878,334,Frederick Baker,PER
1879,334,Balazs NSN HUBudapest Bertenyi,ORG
1880,334,Cc gvietforg,ORG
1881,334,messengerwebexcom,ORG
1882,334,San Francisco,LOC
1883,334,AM,ALLCAPS
1884,334,PM,ALLCAPS
1885,334,PST,ALLCAPS
1886,334,GPPIETF,ALLCAPS
1887,335,webex,DIG
1888,339,DHCPv,ORG
1889,339,DHCP,ORG
1890,339,SLAAC,ORG
1891,339,ID,ALLCAPS
1892,339,PD,ALLCAPS
1893,340,Conrad,PER
1894,340,UE,PER
1895,340,DR,PER
1896,340,SLAAC,ORG
1897,340,DHCPvlight,ORG
1898,340,ISP,ALLCAPS
1899,340,RR,ALLCAPS
1900,342,Teemu,PER
1901,342,teemusavolainennokiacom,PER
1902,342,IMHO,ORG
1903,342,SAM,ALLCAPS
1904,342,IP,ALLCAPS
1905,342,RD,ALLCAPS
1906,342,GPP,ALLCAPS
1907,342,PDP,ALLCAPS
1908,342,WAN,ALLCAPS
1909,342,ISP,ALLCAPS
1910,342,Anaheim,LOC
1911,343,WLAN,ALLCAPS
1912,343,AC,ALLCAPS
1913,343,CPE,ALLCAPS
1914,344,Internet,MISC
1915,344,WAN,ALLCAPS
1916,345,AC,ORG
1917,345,Mikael,PER
1918,345,PCC,ALLCAPS
1919,345,PPP,ALLCAPS
1920,346,gv,PER
1921,346,ipv,PER
1922,346,EPC,ORG
1923,346,UEThere,ORG
1924,346,GPP,ORG
1925,346,UE,ORG
1926,346,MME,ORG
1927,346,HSSAAA,ORG
1928,346,ULDL,ORG
1929,346,SGW,ORG
1930,346,UEs,ORG
1931,346,GSMAs,ORG
1932,346,GSMA,ORG
1933,346,PDNGW,ALLCAPS
1934,346,PDN,ALLCAPS
1935,346,PDP,ALLCAPS
1936,346,AS,ALLCAPS
1937,346,GPRS,ALLCAPS
1938,347,enduser,PER
1939,347,Querubin,PER
1940,348,entity,PER
1941,348,Jouni,PER
1942,348,EPC,ORG
1943,348,PDNGWs,ORG
1944,348,PDNs,ORG
1945,348,UEThere,ORG
1946,348,PDNGW,ORG
1947,348,HSSAAA,ORG
1948,348,UE,ORG
1949,348,SGW,ORG
1950,348,UEs,ORG
1951,348,GSMAs,ORG
1952,348,GSMA,ORG
1953,348,PDN,ALLCAPS
1954,348,MME,ALLCAPS
1955,348,IR,ALLCAPS
1956,348,GPP,ALLCAPS
1957,348,AS,ALLCAPS
1958,348,GRX,ALLCAPS
1959,348,IPX,ALLCAPS
1960,350,Jabber,PER
1961,350,DHCP,ORG
1962,351,Anyone,PER
1963,351,IP,ALLCAPS
1964,352,IETFGPP,ORG
1965,352,ML,ALLCAPS
1966,353,Suresh,PER
1967,353,a,PER
1968,353,Zhenqiang Li,PER
1969,353,IETF,ORG
1970,353,DHCPvPD,ORG
1971,353,Department of Network Technology China Mobile Research Institute,ORG
1972,353,UE,ALLCAPS
1973,353,GPP,ALLCAPS
1974,354,Zhenqiang Li,PER
1975,354,inline Suresh,PER
1976,354,SLAAC,PER
1977,354,IETF,ORG
1978,354,PCC,ORG
1979,354,GPP SA,ORG
1980,354,UE,ALLCAPS
1981,354,FB,ALLCAPS
1982,354,PDN,ALLCAPS
1983,354,DHCP,ALLCAPS
1984,354,PD,ALLCAPS
1985,354,APN,ALLCAPS
1986,355,Zhenqiang,PER
1987,355,GPP,ORG
1988,356,ZhengqiangAA,PER
1989,356,Frank,PER
1990,356,vopsAA,PER
1991,356,sureshkrishnanericssoncomA,PER
1992,356,hrefDmailtolizhenqiangchinamobilecomlizhenqiang,PER
1993,356,nanericssoncomsureshkrishnanericssoncomA,PER
1994,356,Savolainen,PER
1995,356,hrefDmailtodhcwgietforgdhcwgietforg,PER
1996,356,hrefDmailtogvietforggvietfo,PER
1997,356,GPP,ALLCAPS
1998,356,UE,ALLCAPS
1999,356,CN,ALLCAPS
2000,356,AMA,ALLCAPS
2001,356,EPC,ALLCAPS
2002,356,IETF,ALLCAPS
2003,356,UEA,ALLCAPS
2004,356,toDmailtosureshkrishnanericssoncom,ORG
2005,357,Frank,PER
2006,357,PDs I,PER
2007,357,R,PER
2008,357,R R,PER
2009,357,BABCFECCBABA,PER
2010,357,Frank Brockners,PER
2011,357,lizhenqiangchinamobilecom,PER
2012,357,sureshkrishnanerics,PER
2013,357,Zhenqiang Li,PER
2014,357,Suresh,PER
2015,357,UEs,ORG
2016,357,Zhenqiang,ORG
2017,357,Department of Network Technology China Mobile Research Institute BABCFECCBABA,ORG
2018,357,Brockners,ORG
2019,357,BACBCDCABBCEABA CADBCFECCBABA lizhenqiangchinamobilecom,ORG
2020,357,BADCBCDABA younikorhonennsncom,ORG
2021,357,DFCCEABA,ORG
2022,357,GPP EPC,ORG
2023,357,IETF,ORG
2024,357,UE,ALLCAPS
2025,357,GPP,ALLCAPS
2026,357,APN,ALLCAPS
2027,357,PDN,ALLCAPS
2028,357,FB,ALLCAPS
2029,357,SLAAC,ALLCAPS
2030,357,DHCP,ALLCAPS
2031,357,PD,ALLCAPS
2032,357,PCC,ALLCAPS
2033,357,SA,ALLCAPS
2034,358,Behcet I,PER
2035,358,Behcet,PER
2036,358,BACBCDCABBCEABA,PER
2037,358,CADBCFECCBABA,PER
2038,358,lizhenqiangchinamobilecom,PER
2039,358,BADCBCDABA gvietforg,PER
2040,358,Zhengqiang,PER
2041,358,Frank,PER
2042,358,GPP,ORG
2043,358,UE,ORG
2044,358,Zhenqiang,ORG
2045,358,Department of Network Technology China Mobile Research Institute BABCFECCBABA Behcet,ORG
2046,358,gvietforg,ORG
2047,358,GPP EPC,ORG
2048,358,namobilecom,ORG
2049,358,mobilecom,ORG
2050,358,volainen gvietforg,ORG
2051,358,DFCCEABA,ALLCAPS
2052,358,CN,ALLCAPS
2053,359,UE,ORG
2054,359,RR,ORG
2055,359,GPP,ORG
2056,359,AR PGW,LOC
2057,360,Zhenqiang,PER
2058,360,Frank sureshkrishnanericssoncom,PER
2059,360,Dhananjay,PER
2060,360,gvietforg,ORG
2061,360,LTE,ALLCAPS
2062,360,UE,ALLCAPS
2063,361,ND,PER
2064,361,UE,ORG
2065,361,UEs,ORG
2066,361,NAT,ALLCAPS
2067,361,APN,ALLCAPS
2068,361,PDN,ALLCAPS
2069,362,R,PER
2070,362,Zhenqiang Li Department,PER
2071,362,Frank Brockners,PER
2072,362,Suresh,PER
2073,362,of Network Technology China Mobile,ORG
2074,362,lizhenqiangchinamobilecom,ORG
2075,362,DFCCEABA,ORG
2076,362,GPP EPC,ORG
2077,362,SLAAC,ORG
2078,362,DHCP,ORG
2079,362,PCC,ORG
2080,362,UE,ALLCAPS
2081,362,PDN,ALLCAPS
2082,362,PN,ALLCAPS
2083,362,BACBCDCABBCEABA,ALLCAPS
2084,362,CADBCFECCBABA,ALLCAPS
2085,362,BADCBCDABA,ALLCAPS
2086,362,FB,ALLCAPS
2087,362,APN,ALLCAPS
2088,362,PD,ALLCAPS
2089,363,UE,ORG
2090,363,PGW Xingyue ZTE Corporation,ORG
2091,363,XY,ALLCAPS
2092,363,APN,ALLCAPS
2093,363,PDN,ALLCAPS
2094,363,PD,ALLCAPS
2095,364,UE,ORG
2096,364,PGW Xingyue ZTE Corporation,ORG
2097,364,XY,ALLCAPS
2098,364,APN,ALLCAPS
2099,364,PDN,ALLCAPS
2100,364,PD,ALLCAPS
2101,365,Frank,PER
2102,365,S I,PER
2103,365,Zhenqiang Li,PER
2104,365,Zhenqiang,PER
2105,365,GPP,ORG
2106,365,Department of Network Technology China Mobile Research Institute,ORG
2107,365,lizhenqiangchinamobilecom,ORG
2108,365,sureshkrishnanericssoncom,ORG
2109,365,dhcwgietforg gvietforg Dhananjay,ORG
2110,365,GPP EPC,ORG
2111,365,LTE,ALLCAPS
2112,365,GPRS,ALLCAPS
2113,365,APN,ALLCAPS
2114,365,RE,ALLCAPS
2115,366,Teemu I,PER
2116,366,Zhenqiang Li,PER
2117,366,BABCFECCBABA teemusavolainennokiacom,PER
2118,366,BACBCDCABBCEABA CADBCFECCBABA fbrockneciscocom lizhenqiangchinamobilecom,PER
2119,366,ureshkrishnanericssoncom,PER
2120,366,younikorhonennsncom,PER
2121,366,Teemu,PER
2122,366,ricssoncom,PER
2123,366,UE,ORG
2124,366,Department of Network Technology China Mobile Research Institute,ORG
2125,366,teemusavolainennokiacom,ORG
2126,366,DFCCEABA,ALLCAPS
2127,366,GPP,ALLCAPS
2128,366,EPC,ALLCAPS
2129,366,ND,ALLCAPS
2130,366,NAT,ALLCAPS
2131,366,APN,ALLCAPS
2132,366,PDN,ALLCAPS
2133,366,FFFFFFFFFFFFFFFFFFFFFFFF,ALLCAPS
2134,367,S,PER
2135,367,Zhenqiang Li Department,PER
2136,367,Gundavelli,PER
2137,367,lizhenqiangchinamobilecom Frank Brockners,PER
2138,367,Dhananjay,PER
2139,367,Zhenqiang Li,PER
2140,367,Frank Brockners,PER
2141,367,lizhenqiangchinamobilecom,PER
2142,367,Suresh,PER
2143,367,GPP,ORG
2144,367,GGSN,ORG
2145,367,PDNGW,ORG
2146,367,of Network Technology China Mobile Research Institute,ORG
2147,367,sureshkrishnanericssoncom,ORG
2148,367,GPP EPC,ORG
2149,367,Department of Network Technology China Mobile,ORG
2150,367,PD,ALLCAPS
2151,367,UE,ALLCAPS
2152,367,PDN,ALLCAPS
2153,367,RE,ALLCAPS
2154,367,FB,ALLCAPS
2155,367,SLAAC,ALLCAPS
2156,367,DHCP,ALLCAPS
2157,367,PCC,ALLCAPS
2158,367,APN,ALLCAPS
2159,368,Xingyue,PER
2160,368,BABCFECCBABA zhouxingyueztecomcn,PER
2161,368,BACBCDCABBCEABA CADBCFECCBABA,PER
2162,368,gvietforg gvbouncesietforg,PER
2163,368,ananjay Patki dhpatki Frank Brockners,PER
2164,368,sureshkrishnaneric ssoncom,PER
2165,368,wangzhihaiztecomcn,PER
2166,368,zongzaifengztecomcn,PER
2167,368,yingzhewuzteusacom,PER
2168,368,DFCCEABA,PER
2169,368,gvbouncesietforg,PER
2170,368,UEs,ORG
2171,368,PDNGW,ORG
2172,368,Zhenqiang,ORG
2173,368,Department of Network Technology China Mobile Research Institute BABCFECCBABA,ORG
2174,368,zhouxingyueztecomcn,ORG
2175,368,lizhenqiangchinamobilecom,ORG
2176,368,younikorhonennsncom,ORG
2177,368,DBDDA,ORG
2178,368,PGW Xingyue,ORG
2179,368,UE,ALLCAPS
2180,368,APN,ALLCAPS
2181,368,GPP,ALLCAPS
2182,368,EPC,ALLCAPS
2183,368,XY,ALLCAPS
2184,368,PDN,ALLCAPS
2185,368,PD,ALLCAPS
2186,368,FFFFFFFFFFFFFFFFFFFFFFFF,ALLCAPS
2187,369,UE,PER
2188,369,NAT,ALLCAPS
2189,370,CGA,ALLCAPS
2190,371,IETF,ORG
2191,371,France Telecom Group,ORG
2192,371,GPP,ALLCAPS
2193,372,Teemu I,PER
2194,372,EPC,PER
2195,372,la,ORG
2196,372,de teemusavolainennokiacom,ORG
2197,372,lizhenqiangchinamobilecom,ORG
2198,372,fbrockneciscocom sureshkrishnanericssoncom,ORG
2199,372,GPP EPC,ORG
2200,372,UE,ALLCAPS
2201,372,LAN,ALLCAPS
2202,372,NAT,ALLCAPS
2203,373,Teemu Fully,PER
2204,373,Cheers Suresh,PER
2205,373,IPv,DIG
2206,374,Teemu,PER
2207,374,lizhenqiangchinamobilecom,ORG
2208,374,sureshkrishnanericssoncom,ORG
2209,374,GPP EPC,ORG
2210,374,UE,ALLCAPS
2211,374,NAT,ALLCAPS
2212,374,GPP,ALLCAPS
2213,374,EPC,ALLCAPS
2214,374,ND,ALLCAPS
2215,375,LTE,ORG
2216,375,IETF,ORG
2217,375,IETFbased,ORG
2218,375,GPP,ALLCAPS
2219,375,BOF,ALLCAPS
2220,376,Network,PER
2221,376,Hussein AlBahadili,PER
2222,376,hbahadiligmailcom,PER
2223,376,Arab Academy for Banking Financial Sciences Jordan hbahadiligmailcom,ORG
2224,376,Idea Group Inc wwwigiglobalcom,ORG
2225,376,IGI,ALLCAPS
2226,376,RF,ALLCAPS
2227,376,TCP,ALLCAPS
2228,377,Analysis,PER
2229,377,Hussein AlBahadili,PER
2230,377,hbahadiligmailcom,PER
2231,377,Modeling,ORG
2232,377,and,ORG
2233,377,Arab Academy for Banking Financial Sciences Jordan hbahadiligmailcom,ORG
2234,377,Idea Group Inc wwwigiglobalcom,ORG
2235,377,IGI,ALLCAPS
2236,377,RF,ALLCAPS
2237,377,TCP,ALLCAPS
2238,378,Hussein AlBahadili,PER
2239,378,Arab Academy for Banking Financial Sciences Jordan hbahadiligmailcom hbahadiligmailcom Publisher IGI Global formerly Idea Group Inc wwwigiglobalcom,ORG
2240,378,FINAL,ALLCAPS
2241,378,CALL,ALLCAPS
2242,378,FOR,ALLCAPS
2243,378,CHAPTER,ALLCAPS
2244,378,PROPOSAL,ALLCAPS
2245,378,RF,ALLCAPS
2246,378,TCP,ALLCAPS
2247,378,IGI,ALLCAPS
2248,379,LTE,ALLCAPS
2249,381,Scott Sent,PER
2250,381,GSMS,ORG
2251,381,GSMA,ORG
2252,381,IETF,ORG
2253,381,Shanghai,LOC
2254,382,er,PER
2255,382,GSMAs,ORG
2256,382,LTE,ALLCAPS
2257,383,Cameron you,PER
2258,383,my mobile,PER
2259,384,the,PER
2260,384,RIPE,ORG
2261,384,APNIC,ORG
2262,384,NATDNS,ALLCAPS
2263,386,Forward,ORG
2264,386,RomanArceaorangemd,ORG
2265,387,APNIC AsiaPac,ORG
2266,387,RIPE,ALLCAPS
2267,388,Ahmed,PER
2268,388,IETF,ORG
2269,389,TR,ALLCAPS
2270,389,TSP,ALLCAPS
2271,389,RFC,ALLCAPS
2272,390,GPP,ORG
2273,390,GPRSEPC,ORG
2274,390,DSLite,ORG
2275,390,IETF,ORG
2276,390,GIDSLite,ORG
2277,390,CGN,ORG
2278,390,GTP,ALLCAPS
2279,391,Hui,PER
2280,391,UE,ORG
2281,391,CGN Mobile,ORG
2282,391,PMIPvGTP,ORG
2283,391,CGN,ORG
2284,391,DS,ALLCAPS
2285,391,IP,ALLCAPS
2286,392,DSLite,ORG
2287,392,IETF,ORG
2288,392,NATDNS,ALLCAPS
2289,393,DSlite,ORG
2290,393,Envoyé,ORG
2291,393,gvietforg,ORG
2292,393,DSLite,ORG
2293,393,IETF,ORG
2294,393,IPvonly,ORG
2295,393,PCC,PER
2296,393,Hope,PER
2297,393,Julien De gvbouncesietforg mailtogvbouncesietforg De la part de Ahmed AbuAbed,PER
2298,393,Hui,PER
2299,393,TS,ALLCAPS
2300,393,NATDNS,ALLCAPS
2301,394,Alaa H AlHamami Amman Arab,PER
2302,394,Ghossoon,PER
2303,394,Emailthreatcounteryahoocouk,PER
2304,394,IGI Global wwwigiglobalcom,ORG
2305,394,IGIbook and Association,ORG
2306,394,IGIbook,ORG
2307,394,threatcounteryahoocouk,ORG
2308,394,University Jordan P O Box Amman Jordan,ORG
2309,394,MW AlSadoon Applied Sciences University Bahrain POB Villa Road Block Juffair,ORG
2310,394,IGI,MISC
2311,395,Juguetitos,PER
2312,397,Hemant,PER
2313,397,TS,ALLCAPS
2314,397,RTP,ALLCAPS
